run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:05Z,,1,1,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,142,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:06Z,,2,2,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:07Z,,3,3,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:08Z,,4,4,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:09Z,,5,5,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,171,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:10Z,,6,6,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:11Z,,7,7,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:12Z,,8,8,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,148,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:13Z,,9,9,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,198,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:14Z,,10,10,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,225,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:15Z,,11,11,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:16Z,,12,12,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
5b23852ffee04143a42ce0a568a73917,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T02:37:17Z,,13,13,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,79,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:21Z,,14,14,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,155,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:22Z,,15,15,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:23Z,,16,16,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:24Z,,17,17,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:25Z,,18,18,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:26Z,,19,19,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,249,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:27Z,,20,20,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:28Z,,21,21,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,225,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:29Z,,22,22,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,250,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:30Z,,23,23,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:31Z,,24,24,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,224,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:32Z,,25,25,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:33Z,,26,26,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:34Z,,27,27,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:35Z,,28,28,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:36Z,,29,29,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,250,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:37Z,,30,30,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,225,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:38Z,,31,31,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,250,,,,
3552faf5097741a7b752eab989331a14,hydrate-authors,author_profile_hydration,84593c16a1276fe8,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-14T05:37:40Z,,32,32,,2026-03-14,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,49,,,,
