run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:07Z,,1,1,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,92,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:08Z,,2,2,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:09Z,,3,3,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:10Z,,4,4,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:11Z,,5,5,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,148,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:12Z,,6,6,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,123,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:13Z,,7,7,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:14Z,,8,8,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:15Z,,9,9,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
4f905a389df14794864ec540ab6c2551,hydrate-authors,author_profile_hydration,6c591cdef4bcc07a,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-08T00:31:16Z,,10,10,,2026-03-08,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,123,,,,
