run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:33Z,,1,1,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,10,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:34Z,,2,2,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,75,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:35Z,,3,3,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:36Z,,4,4,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:37Z,,5,5,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:38Z,,6,6,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:39Z,,7,7,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:40Z,,8,8,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,75,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:41Z,,9,9,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,170,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:42Z,,10,10,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:43Z,,11,11,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:44Z,,12,12,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:45Z,,13,13,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:46Z,,14,14,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:47Z,,15,15,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:48Z,,16,16,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:49Z,,17,17,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,124,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:50Z,,18,18,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,99,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:51Z,,19,19,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,168,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:52Z,,20,20,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:53Z,,21,21,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
6f9f266977fe4b7b801dd3e091057764,hydrate-authors,author_profile_hydration,cb78a43ed113739f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-23T02:08:54Z,,22,22,,2026-02-23,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
