run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:26Z,,1,1,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,72,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:27Z,,2,2,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:28Z,,3,3,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:29Z,,4,4,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:30Z,,5,5,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:31Z,,6,6,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:32Z,,7,7,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:33Z,,8,8,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,147,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:34Z,,9,9,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
56d91133f7ef4419b15a10c0b9f487d9,hydrate-authors,author_profile_hydration,3fababa7ec351c7f,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-10T00:29:35Z,,10,10,,2026-03-10,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
