run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,feed_uri,bucket,rank,post_uri,post_cid,author_did,author_handle,reason_type,reason_actor_did
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,1,at://did:plc:dmju7hdr5ufhv4rhzkqmptzx/app.bsky.feed.post/3mfrbloy5ok2p,bafyreic3tlobvz3tglup37oym6jfhbsyvy2kx4hwckl6nmp67uoxijqkuq,did:plc:dmju7hdr5ufhv4rhzkqmptzx,kevikevshow.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,2,at://did:plc:gkbkv7t6z5iph257xyqe3q6u/app.bsky.feed.post/3mfrblcswm22n,bafyreiazxtmpcbyc4b77eohh5rjdofgx4adnkjlkln63z44jyjjbrue52y,did:plc:gkbkv7t6z5iph257xyqe3q6u,marjinworks.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,3,at://did:plc:uwxzj3wcos2qxzcwbfrva7xs/app.bsky.feed.post/3mfrbiodyhk2v,bafyreibl42qo3qve3qkz6wkiulhek3znwhnsq4plyt45cafqxw6rvj3tz4,did:plc:uwxzj3wcos2qxzcwbfrva7xs,greatestgames.substack.com,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,4,at://did:plc:uvazxosqk5dolm3wubsz24m6/app.bsky.feed.post/3mfrbif4t5k2h,bafyreif4u2rzlcp3cuarocvfgxsjti5yvzj4fdyh3owqk4mbsr2nsbrzre,did:plc:uvazxosqk5dolm3wubsz24m6,bumbleborn.com,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,5,at://did:plc:cvz7fadldr3x5an34slkkqmc/app.bsky.feed.post/3mfrbhr6osm26,bafyreibvczwlk7w5zqnl6uhov6urubxobavmia5tfry2rhrvzqfvdrstuq,did:plc:cvz7fadldr3x5an34slkkqmc,fronkongames.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,6,at://did:plc:oen7s24n7i6tbxfzqr436ibp/app.bsky.feed.post/3mfrbhqr4ns2a,bafyreiftryc37quwoukyaopa7cdpmcwuwfggccpb7zhr5yvez4tur32oa4,did:plc:oen7s24n7i6tbxfzqr436ibp,n5dave.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,7,at://did:plc:yhh2nqetcjcq3smjijguitve/app.bsky.feed.post/3mfrbhcxzgc2c,bafyreih277rpnomatxeg5awvfjyhtvt7itr4sxkz7jve6viy7ddbsf44r4,did:plc:yhh2nqetcjcq3smjijguitve,wattmelon.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,8,at://did:plc:raolttuto7mxrtqxjcwknclk/app.bsky.feed.post/3mfrbfg5mbc2m,bafyreib363lyufodxikk2auihguo7u3hcja7bahez2zkedjimqwavns24q,did:plc:raolttuto7mxrtqxjcwknclk,rinnliadon.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,9,at://did:plc:2zjfdur5cp45cjbuy5v7qh5w/app.bsky.feed.post/3mfrbeg4dep2u,bafyreiarev3dew2zrvvo4r4jqukv7ksqaiqy55nmmdpco2csltkeokmwyi,did:plc:2zjfdur5cp45cjbuy5v7qh5w,across-hawks.bsky.social,,
5b51dd69297d48d59fc75e79e6748272,2026-02-26T13:00:00Z,2026-02-26T13:15:25Z,auth,auth_enUS_labelerexp,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev,suggested_labelerexp,10,at://did:plc:wfxlc5bgw7t6hqzjjpv2kt47/app.bsky.feed.post/3mfrbefy6uc2x,bafyreihut2zs7olh5mmawsmi3objwlysbmzpsfqek74ufprxuftlc7kirm,did:plc:wfxlc5bgw7t6hqzjjpv2kt47,daviddurham.bsky.social,,
