run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:34Z,,1,1,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,173,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:35Z,,2,2,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:36Z,,3,3,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:37Z,,4,4,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:38Z,,5,5,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:39Z,,6,6,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:40Z,,7,7,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:41Z,,8,8,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:42Z,,9,9,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
3180121f9316447c8eff146c9357dc85,hydrate-authors,author_profile_hydration,7ac16ebd7dade8e9,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-03T00:17:43Z,,10,10,,2026-03-03,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
