run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,post_uri,like_count,repost_count,reply_count,quote_count
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.post/3k6y544xn6w2f,1750,209,35,20
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.post/3k6y5543bah2i,500,39,9,3
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:tgrgxixul6rq47xvfw6j2r23/app.bsky.feed.post/3mfp7dkxffs22,0,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:bffw7jromi5d4hiui2c4vawd/app.bsky.feed.post/3mfm7rpwxvs2i,2,0,1,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:hz435tnj5yoct6ieoxmexhiy/app.bsky.feed.post/3mfpea5jwg22r,1,1,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:46qg22ep554qaxpubsjwgw7t/app.bsky.feed.post/3mfricqkadk23,16,1,2,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:l7gvfptj56d22nl347p3yxds/app.bsky.feed.post/3mfmvca3f3k2r,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:4rvbcbpzv474frmltswukd5p/app.bsky.feed.post/3mfmw7zmjyc2g,5,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:dyk2226uq7zhskvs2igc45q4/app.bsky.feed.post/3mfowjnhsi22b,4,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:s4r6zzjif5r2pzbnu5nv62sx/app.bsky.feed.post/3mfmuerofnk2c,8,1,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:umliux7lxzmw2hnajknzyo2k/app.bsky.feed.post/3mfrows5r6k2w,13,2,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:hnesclkybua2xwypvpdnexre/app.bsky.feed.post/3mflvv3zf3k2p,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:flzzu7nxuvi264r2dlwxlkf7/app.bsky.feed.post/3mfqzh3jce22p,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:r3n6x64uq6ib2v5jlihbkmum/app.bsky.feed.post/3mfs7rly26k25,11,5,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:wykokd5ext6oq7dv552k4uoz/app.bsky.feed.post/3mfp6zqv6xk2i,3,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:wzqie6vb7u2pjka44upyxcru/app.bsky.feed.post/3mfnnfsz2u22v,4,0,2,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:zawrez7r5bkk7fn5d2thgcsn/app.bsky.feed.post/3mfrye7hpz223,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:ojybn2rvrlugpfuvkand2wp3/app.bsky.feed.post/3mfnmeyheas23,9,4,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:fp2iowj5uwlnvdcqw5qx23bd/app.bsky.feed.post/3mfpnmmr2p22s,6,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:3gpynkos76xh3ybxwfm55ggz/app.bsky.feed.post/3mfqnicu6gc2m,4,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:dy4ymtwqfjmwi67v7z3f4bpe/app.bsky.feed.post/3mfo2vsddvs22,7,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:teewbbb5w7uxbhu3xh3qxjao/app.bsky.feed.post/3mfqlujmjq22m,3,1,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:mbykkklbuv4dnh3f3mhbppul/app.bsky.feed.post/3mfozuoik4c2h,7,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:sbkc77na7jjedxretiseyvq5/app.bsky.feed.post/3mfp3lilub22t,3,0,1,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:newzlswy46rzxz4lou2fr4uy/app.bsky.feed.post/3mfqj3hktms2v,3,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:y56bcrjfzbjzjldyo7xpfbhj/app.bsky.feed.post/3mfoholkax22y,8,2,1,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:ss3clhpxiri6x3dvpguxcxjf/app.bsky.feed.post/3mfmrwvge7s25,18,1,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:asqiov5bphx4ote3rzk4snlz/app.bsky.feed.post/3mfptie3gp22w,3,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:b7mgbhm5skt4ooi6novy7osq/app.bsky.feed.post/3mfp4vf2zre2x,6,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:hnesclkybua2xwypvpdnexre/app.bsky.feed.post/3mfoawtnpyc2i,5,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:gvnmyvwzfrcm2a6njzqkubad/app.bsky.feed.post/3mfq54smqc22o,5,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:ez66gvkxvger26ehzg4dl2kr/app.bsky.feed.post/3mfp4jsvadk26,1,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:iwf5h6sxaiyn4j6ia4gjz2xe/app.bsky.feed.post/3mfsempn2ec2l,1,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:hnesclkybua2xwypvpdnexre/app.bsky.feed.post/3mflwsttsz22p,1,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:vmrlvpw2wlwxvitkgym53od7/app.bsky.feed.post/3mfsfroe3tc2w,0,0,1,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:xosklbydjssioevu6d7qkrsb/app.bsky.feed.post/3mfnvcn5mjc2r,12,3,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:uvmqvofzq7vgfere5csptzkq/app.bsky.feed.post/3mfqpwkdc3k2h,4,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:vgynvmb3tidkeheiag7o465m/app.bsky.feed.post/3mfm23jotak2y,4,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:2nungck5dqk3p33xl77rlq7v/app.bsky.feed.post/3mfpog3kfoatw,6,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:ez4eiva7h6u4l5k4gf2bkln4/app.bsky.feed.post/3mfkyzkxwq22l,10,0,1,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:x4uvwrrvzdax2lbix3arxb27/app.bsky.feed.post/3mfl433zzgk2o,1,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:v5wesiwngji7yxarlzwyojkz/app.bsky.feed.post/3mfn2n474nk2s,11,1,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:cxjhm5cyrmgxxktfe73a4qln/app.bsky.feed.post/3mfnqx72rsk2h,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:2plufhkwzy4fwcwrhaigchyz/app.bsky.feed.post/3mfmggos47c23,3,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:2qnsklo7knbrirfj4yls374l/app.bsky.feed.post/3mfnr5fu3dc2p,4,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:e2n4ucpncppv7cchmmjzz4yw/app.bsky.feed.post/3mfpr6tirrk2m,2,0,0,0
48577efa40dc482989484251612c1c7d,2026-02-27T00:00:00Z,2026-02-27T00:16:02Z,auth,auth_enUS_labelerexp,at://did:plc:vfh5zc7sy3rb6rwx663cd3m4/app.bsky.feed.post/3mfmd5tlxfs2f,5,0,0,0
