run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
cb423c67955f4227841fb52e7e593512,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T02:35:05Z,,1,1,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,1,,,,
cb423c67955f4227841fb52e7e593512,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T02:35:13Z,,2,2,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,2,,,,
cb423c67955f4227841fb52e7e593512,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T02:35:14Z,,3,3,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
cb423c67955f4227841fb52e7e593512,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T02:35:15Z,,4,4,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
cb423c67955f4227841fb52e7e593512,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T02:35:16Z,,5,5,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,163,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:18Z,,6,6,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,1,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:22Z,,7,7,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,92,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:23Z,,8,8,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:24Z,,9,9,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:25Z,,10,10,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:26Z,,11,11,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:28Z,,12,12,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,75,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:29Z,,13,13,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:30Z,,14,14,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:31Z,,15,15,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:32Z,,16,16,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:33Z,,17,17,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:34Z,,18,18,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:35Z,,19,19,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:36Z,,20,20,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:37Z,,21,21,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,173,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:38Z,,22,22,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:39Z,,23,23,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,174,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:40Z,,24,24,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
e17d1d2d3a5f44db818ca90283741342,hydrate-authors,author_profile_hydration,3636d244443f8046,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-13T05:35:41Z,,25,25,,2026-03-13,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
