run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,feed_uri,bucket,post_uri,post_cid,author_did,author_handle,record_created_at,indexed_at,text
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:54Z,auth,auth_enUS_labelerexp,at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.generator/aaajji2bluzi2,suggested_labelerexp,at://did:plc:y3kfhfpt3obs6lgshjnke56v/app.bsky.feed.post/3mfu33wdbu22c,bafyreibnmrqlupxu37b54vszzrskcjf5up2ifyqzgunbveopd23icxqmga,did:plc:y3kfhfpt3obs6lgshjnke56v,ramonalvarado.bsky.social,2026-02-27T15:55:22.504Z,2026-02-27T15:55:22.759Z,"Our deadline for abstracts for the international association for computing and philosophy is tomorrow! If you are writing on philosophy and algorithms, AI, computers, models, etc., I hope you submit your abstracts!

#philtech #philsci #ai #aiethics #philsky"
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:54Z,auth,auth_enUS_labelerexp,at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.generator/aaajji2bluzi2,suggested_labelerexp,at://did:plc:n5tyh6byaripnsetlhz3i75c/app.bsky.feed.post/3mftylfvytc2e,bafyreiaidkloxb27t3ajmrtrdnd4eysg4o2ojkf3z45xw36qkxxr52wtzy,did:plc:n5tyh6byaripnsetlhz3i75c,ufeest.bsky.social,2026-02-27T15:10:20.927Z,2026-02-27T15:10:21.758Z,"The brilliant Suilin Lavelle (Edinburgh) wrote a very kind and thorough review of my book (see below).
#HPS #philsci #metascience #psychology #STS"
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:55Z,auth,auth_enUS_labelerexp,at://did:plc:6brknehpd7ecbvd56ko6mhlm/app.bsky.feed.generator/aaaby3zazwhrq,suggested_labelerexp,at://did:plc:uusctyv7c5sfuk3c23ju3b4z/app.bsky.feed.post/3mfu3xx43pc2z,bafyreigm46fdanowhdwrybnaubqq3owkm4ggef23xbfqe4tkshrzk5q4ba,did:plc:uusctyv7c5sfuk3c23ju3b4z,kjeanveau.bsky.social,2026-02-27T16:11:02.837Z,2026-02-27T16:11:07.652Z,"Received my first packet from the magic lantern mail club today! Carla-Jean is a magnificent historian and the cherry on top was the ""Lean into it"" sticker with the golden virgin of Albert. If you know, you know! 🗃️ #cdnhist"
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:55Z,auth,auth_enUS_labelerexp,at://did:plc:6brknehpd7ecbvd56ko6mhlm/app.bsky.feed.generator/aaaby3zazwhrq,suggested_labelerexp,at://did:plc:jrrqurpmzlz3ei62r54ctukt/app.bsky.feed.post/3mftyxbe3pc2g,bafyreifotcxa3astjzlex3teq2zc6fr56bgf222kvpemqzuue5uehqzgim,did:plc:jrrqurpmzlz3ei62r54ctukt,historygirl.bsky.social,2026-02-27T15:16:58.809Z,2026-02-27T15:17:00.361Z,"Such an amazing thing to have. Also amazing is how well it has survived. 

It is also nice to see former interns out in the world doing cool things.🗃️

www.wcvb.com/article/bost..."
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:ppgqbc24yvwdifkpo6kvvrlu/app.bsky.feed.post/3mfu45tvi4l2j,bafyreif36lfyqohc6wrb5lvz34r72xkzlkroekozcsa34nxdazxdn6a7sa,did:plc:ppgqbc24yvwdifkpo6kvvrlu,jornal-extra.bsky.social,2026-02-27T16:14:20Z,2026-02-27T16:14:21.356Z,STJ analisa se sindicatos de professores podem mover ação para obrigar União a complementar Fundeb   .
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:ppgqbc24yvwdifkpo6kvvrlu/app.bsky.feed.post/3mfu45qdh5u2w,bafyreid5cswbh3c5y4tzjkvjd7jtzy2qbktrpyt7soc2dymb3s6erwxvdu,did:plc:ppgqbc24yvwdifkpo6kvvrlu,jornal-extra.bsky.social,2026-02-27T16:14:16Z,2026-02-27T16:14:17.753Z,Bernal sofre lesão parcial do ligamento do joelho direito e desfalcará o Fluminense por um mês   .
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:g4fc2pz5yhvcejg4meriyozw/app.bsky.feed.post/3mfu44x6bf52g,bafyreib6zluuhfx4sgqbqtax4ztgyanlcxop5pnnfrlsyargstubpfsw5y,did:plc:g4fc2pz5yhvcejg4meriyozw,huffpost.co.uk,2026-02-27T16:13:50.674Z,2026-02-27T16:13:51.255Z,"Hillary bites back, Paramount comes out on top and U.S.A. Women’s Hockey brushes off a White House invitation — just some of the stories HuffPost is following."
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:klknudxgybzgrr4nkyjm2owg/app.bsky.feed.post/3mfu432so7p2v,bafyreiegi4fltmzdci6ixn43x3hd2n4ebhwjk7wzd46orysxn2zeu2gjfy,did:plc:klknudxgybzgrr4nkyjm2owg,thetimes.com,2026-02-27T16:12:47.137Z,2026-02-27T16:12:48.455Z,Medical students will have to work in Scotland’s health or social care systems after graduation — or pay for their tuition
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:kxkxlbvzbhfzfopaotmhleix/app.bsky.feed.post/3mfu3whchs52k,bafyreicww7upm2xueu3rjonkd3sbjmjqq2oryagal57p2apxyturvwj7ya,did:plc:kxkxlbvzbhfzfopaotmhleix,estadodemg.bsky.social,2026-02-27T16:10:11.636Z,2026-02-27T16:10:13.061Z,"Prefeito mineiro fica ferido em acidente que matou duas pessoas.

www.em.com.br/gerais/2026/..."
c2500af484804e59af9c486e3446f406,2026-02-27T16:00:00Z,2026-02-27T16:16:56Z,auth,auth_enUS_labelerexp,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa,suggested_labelerexp,at://did:plc:aduoxavv4nlceto54tgu3fjr/app.bsky.feed.post/3mfu3w7v22t2w,bafyreicudswqwezdg7ebm3c72iv5zvhv6itngzqdb6rnao4eucdquhhdvy,did:plc:aduoxavv4nlceto54tgu3fjr,folha.com,2026-02-27T13:10:04-03:00,2026-02-27T16:10:06.365Z,"Quem é Duda Freire, amiga de Virginia que teve pai preso "
