run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,feed_uri,bucket,rank,post_uri,post_cid,author_did,author_handle,reason_type,reason_actor_did
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,1,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.post/3lcccbsl2mc2k,bafyreiezu3eftkprwsks7dwhcssgwlkbvjnwzldxal4o3xfqjrtotjm7gm,did:plc:3sn6bogankaicebzdb7liro3,allyann.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,2,at://did:plc:bf2bzroubvpxfs2llj5hyt6d/app.bsky.feed.post/3mfi7infmqk2c,bafyreielhpwzzcezeetetbxwagbqorvkkycvc7jbi7fzioq5z6srkdhcii,did:plc:bf2bzroubvpxfs2llj5hyt6d,halcionandon.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,3,at://did:plc:rjugavr54kbqjacib3lg7uu2/app.bsky.feed.post/3mfi7ghzrrv2r,bafyreicvipgetxbn26bx2pfgy5lmqfjwhstnaipedwpw5ffv7pmzis7p3e,did:plc:rjugavr54kbqjacib3lg7uu2,scienceforme.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,4,at://did:plc:rjugavr54kbqjacib3lg7uu2/app.bsky.feed.post/3mfi732adbl2j,bafyreidc5hyn3mc646figez3j5dxaspjhsu23zv24pk45aq7wrdw3wo7ly,did:plc:rjugavr54kbqjacib3lg7uu2,scienceforme.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,5,at://did:plc:ou6sjyhswn7s3qyfqhw7mbk6/app.bsky.feed.post/3mfi72bcack2k,bafyreib2osbgcakqnk5yorion6dhaeqnc5b3eo7grr6gu7zqaxam7bdiqe,did:plc:ou6sjyhswn7s3qyfqhw7mbk6,mark-ungrin.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,6,at://did:plc:szc7xq5qv7wg2abye6tlvet2/app.bsky.feed.post/3mfi6qreycc2e,bafyreibhmeb5vex3aytx76rnjy43ivgdbwmlbqg5jb767jhz2hixqr7xlm,did:plc:szc7xq5qv7wg2abye6tlvet2,virussucks.com,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,7,at://did:plc:tnq4ydgfmsdwg34o3oaawvfu/app.bsky.feed.post/3mfi6kwfsf22h,bafyreibd7mvug74ed6qqd3gzti7eewai2szmnvts3x7x6qwovbcs4hrmt4,did:plc:tnq4ydgfmsdwg34o3oaawvfu,longcovidfam.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,8,at://did:plc:y6lw65m36wbr57wcshvvrnpe/app.bsky.feed.post/3mfi5ucemd22h,bafyreifazfuj7yo6f4ubqgd5lqfdxokvugwggyexztvbtarojkakwpq3ne,did:plc:y6lw65m36wbr57wcshvvrnpe,thedarkroom.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,9,at://did:plc:rkt6vz2xpin67rrkdxrzmsqi/app.bsky.feed.post/3mfi5pa37ts2k,bafyreiakreec2ozoevgoioxy5jj6mprlor6vyrq66umdjxu7dvp4pcgsoq,did:plc:rkt6vz2xpin67rrkdxrzmsqi,stevemun.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,10,at://did:plc:rjugavr54kbqjacib3lg7uu2/app.bsky.feed.post/3mfi5oulrzs2s,bafyreicajkuvqmkwrwe2wiu5xndwnmk4rognkw6tqvbz77vfxqnwmdo5e4,did:plc:rjugavr54kbqjacib3lg7uu2,scienceforme.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,11,at://did:plc:xgi4wdbblt7qamxfhpdsbpfx/app.bsky.feed.post/3mfi5opvekk2r,bafyreie6o6xacybhpkvzolpzdbzyu7r2jxyso44ym4ugaytozopmwkxz6e,did:plc:xgi4wdbblt7qamxfhpdsbpfx,chronicloaf.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,12,at://did:plc:yww6ory55g5j52nzti2dzwr5/app.bsky.feed.post/3mfi5opfk7it2,bafyreidlnnopydn6iwp43b5zbeku2xavydarhkxr34si5wxp4aohtrzegi,did:plc:yww6ory55g5j52nzti2dzwr5,s4me.med-mastodon.com.ap.brid.gy,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,13,at://did:plc:ymfqois3qa6fr3utlup4nxs6/app.bsky.feed.post/3mfi5i2oz4s2n,bafyreia2wy3fxgqqdhaumteooh4hlawaftrjsclrpxsxuw2vd7alvz2bya,did:plc:ymfqois3qa6fr3utlup4nxs6,ciaraarmstrong.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,14,at://did:plc:5cnwlkw6xs332yzgt6qtwjnu/app.bsky.feed.post/3mfi5a6prto2e,bafyreignyufzedbyy4mkltyjgx6gbz2sh7rved3s6pusgh6o24uaukt5sm,did:plc:5cnwlkw6xs332yzgt6qtwjnu,tgestuart.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,15,at://did:plc:llwesqiolgw6kmdm76flnr4h/app.bsky.feed.post/3mfi4uxal5k26,bafyreigi5php7duwaaflidv6ctuub3hfjkj34hbqqqhpw2qgrqkswoxsnq,did:plc:llwesqiolgw6kmdm76flnr4h,wheelieoutthere.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,16,at://did:plc:aabo3msfwrrrhonzhw3atwuw/app.bsky.feed.post/3mfi4vknomt2w,bafyreieleheewx5r5uldvmjm5stj4m2reucrjvy7px6bpfaziog6lzeoaq,did:plc:aabo3msfwrrrhonzhw3atwuw,bicurean.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,17,at://did:plc:snwgkrhqhnbppxd5kwl4celm/app.bsky.feed.post/3mfi4jcaquc2l,bafyreia4eiifysxwn6liqjxsaqvvphhgcdnpu55h2zs7m7egrlkg3mk2nq,did:plc:snwgkrhqhnbppxd5kwl4celm,nullxiv.bsky.social,,
8846f6e739df4b369aff0e16ce744cfa,2026-02-22T23:00:00Z,2026-02-22T23:10:33Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,18,at://did:plc:gjjto33uhoisxk5ibkelmxgu/app.bsky.feed.post/3mfi4clb74v2x,bafyreihyovu6hjmqtr5kcqt7u5dnkgrwvsvjrxk4gmfqfq67aw6x7eipje,did:plc:gjjto33uhoisxk5ibkelmxgu,rarediseaseadvisor.bsky.social,,
