run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,post_uri,like_count,repost_count,reply_count,quote_count
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.post/3k3icg5ynmh2r,6446,671,231,52
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:xzm23weheut7nkcrt76b3wcs/app.bsky.feed.post/3mfj6niqsdk23,1,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:gtb7vzv24q5npchijysf6pux/app.bsky.feed.post/3mfj6jwgns224,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:vypt22ttzluof6edysukqikw/app.bsky.feed.post/3mfj6guhhmk2b,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:c5h5deanfcvbx4adc6265dv5/app.bsky.feed.post/3mfj6gs6tfk2o,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:xhmwhdq4pj2wh5jeucxjhay2/app.bsky.feed.post/3mfj6cfqjzc2y,8,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:6goqdamelo7qccrdszig2wwj/app.bsky.feed.post/3mfj6ake4k22p,1,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:2bms7m4ifky3vdiyvx4ifl2l/app.bsky.feed.post/3mfj66g654k2n,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:bppkrcm5oemcepv55nr4lhbz/app.bsky.feed.post/3mfj5vn4fik2k,0,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:l6ib3yqh3v2n2ormrl44b7j2/app.bsky.feed.post/3mfj5tncjnk2p,1,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:tuzu6oa5zwocb7nscwxvmlif/app.bsky.feed.post/3mfj5ioojmc2s,26,4,3,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:6duunpqtxi3ulo4pa3u2ujxm/app.bsky.feed.post/3mfj5dmiz5s27,0,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:wtzlfpoyblean42jadeav74u/app.bsky.feed.post/3mfj5ahbg622q,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:l6db76krxvjruzhguvia5575/app.bsky.feed.post/3mfj56vtruc2v,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:zdoe5tbrq22qp3tkfzcljpeq/app.bsky.feed.post/3mfj4ty2wxk2o,0,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:i7yvdcree4ke6tpzwc7rgllq/app.bsky.feed.post/3mfj4kwauhc2a,1,1,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:vlz4lrvexivbtcstzx2qd4np/app.bsky.feed.post/3mfj46qneik2b,7,0,2,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:sdtpgdjns5srrarx2k6md4bj/app.bsky.feed.post/3mfj46jujzc2j,0,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:bvrnsrlsynkmch5rjxlchdk6/app.bsky.feed.post/3mfj3yxjvpk2t,5,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:ivi23zcn3xw6kthcafykdlsf/app.bsky.feed.post/3mfj3prspcc2h,6,0,1,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:jvxavldldgpu34jnjn5gvp2u/app.bsky.feed.post/3mfj3m4jpls2i,0,1,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:5iu3egtc5vk56zjhrrwt3zgj/app.bsky.feed.post/3mfj3hxuzjc2x,1,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:k43ha6nlknmdw4owymqnvcat/app.bsky.feed.post/3mfj3hp3prm2e,0,1,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:tdz43eumr7uxq52lbhmxyumk/app.bsky.feed.post/3mfj3eanfnx23,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:ivi23zcn3xw6kthcafykdlsf/app.bsky.feed.post/3mfj3atlm3c2h,31,5,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:pp2bqcuwgves7gnp23vlz3f6/app.bsky.feed.post/3mfj2zic5p223,2,1,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:g4btfls66bql6k7cjesvjcqn/app.bsky.feed.post/3mfj2ui6vec2w,8,2,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:a3dn6nvxhwkg2je5g3ucm6qv/app.bsky.feed.post/3mfj2nwvb5c2i,4,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:2xkq54aiewtvgqrnemijirpk/app.bsky.feed.post/3mfj2ktdlqc22,0,0,0,0
7be87579251f4832afdff0b81d001a08,2026-02-23T08:00:00Z,2026-02-23T08:11:02Z,auth,auth_enUS_labelerexp,at://did:plc:i2tjq2yr6nkf5po76znjizfk/app.bsky.feed.post/3mfj2c7e3dk2a,0,0,0,0
