run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:11Z,,1,1,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,1,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:12Z,,2,2,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,3,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:13Z,,3,3,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:14Z,,4,4,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:15Z,,5,5,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:16Z,,6,6,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:17Z,,7,7,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:18Z,,8,8,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:19Z,,9,9,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:20Z,,10,10,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:21Z,,11,11,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:22Z,,12,12,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:23Z,,13,13,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:24Z,,14,14,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:25Z,,15,15,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
758ff3a22e4b40f49e3fd7971673e59f,hydrate-authors,author_profile_hydration,39746bd7e1767cb2,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-07T00:30:26Z,,16,16,,2026-03-07,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,148,,,,
