run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,post_uri,post_cid,label_src,label_val,label_neg,label_uri,label_cts
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.feed.post/3mfh7gkvflk2l,bafyreibbxrnlm6tjh2uxulkyafug5lxgoiqqmqh2w3uadqtemfhyrc775i,did:plc:uac6er53o2pvr5y2qmvaf7hw,x-link,,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.actor.profile/self,2025-08-26T13:59:57.356Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.feed.post/3mfh7gkvflk2l,bafyreibbxrnlm6tjh2uxulkyafug5lxgoiqqmqh2w3uadqtemfhyrc775i,did:plc:uac6er53o2pvr5y2qmvaf7hw,tiktok-link,,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.actor.profile/self,2025-07-03T16:49:45.603Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:xc3xah3avl2nxzxisisduamg/app.bsky.feed.post/3mfh6cxwgu22d,bafyreifars45k76okaleamjvtjvzrgxey23wokr6gun4bzagbmmsje37a4,did:plc:xc3xah3avl2nxzxisisduamg,!no-unauthenticated,,at://did:plc:xc3xah3avl2nxzxisisduamg/app.bsky.actor.profile/self,2024-10-17T09:53:53.309Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.feed.post/3mfh55w7h322b,bafyreifhb57ruizmfttuqhgolfgf7xb2fcxsrtz7okxgcrzfxmgfv3334u,did:plc:uac6er53o2pvr5y2qmvaf7hw,x-link,,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.actor.profile/self,2025-08-26T13:59:57.356Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.feed.post/3mfh55w7h322b,bafyreifhb57ruizmfttuqhgolfgf7xb2fcxsrtz7okxgcrzfxmgfv3334u,did:plc:uac6er53o2pvr5y2qmvaf7hw,tiktok-link,,at://did:plc:y7yfd3ixf73pr74w3uol3oli/app.bsky.actor.profile/self,2025-07-03T16:49:45.603Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:rvzf4mpbpz3f7xwpsyf4b66i/app.bsky.feed.post/3mfh4oywctk2c,bafyreidmxi4qvdz4qfj4md4wnvgyf2o6gutlla65zbefq77ibfxjh6xoh4,did:plc:rvzf4mpbpz3f7xwpsyf4b66i,!no-unauthenticated,,at://did:plc:rvzf4mpbpz3f7xwpsyf4b66i/app.bsky.actor.profile/self,1970-01-01T00:00:00.000Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:7pgn7vqcsllbrp67vuzr265t/app.bsky.feed.post/3mfh4ifxhik2a,bafyreiecwsskmbn5ck7pxnyxu24y2ywibfl7vnunmfacupecra55h75iky,did:plc:7pgn7vqcsllbrp67vuzr265t,!no-unauthenticated,,at://did:plc:7pgn7vqcsllbrp67vuzr265t/app.bsky.actor.profile/self,1970-01-01T00:00:00.000Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:6gmtbuncjp23ginxim3tqkac/app.bsky.feed.post/3mfh3oha2kc2a,bafyreigdn3q6o326gzetfs3uceq3e4uigimecgsymyi73t5kfi3ifk4rs4,did:plc:6gmtbuncjp23ginxim3tqkac,!no-unauthenticated,,at://did:plc:6gmtbuncjp23ginxim3tqkac/app.bsky.actor.profile/self,2024-02-08T09:30:44.954Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:4q7xhzqeddqrtnx4ixblctjf/app.bsky.feed.post/3mfgzyxkkls2l,bafyreiciwt5zq5mwcdysms4su7mgjniwgfkpn2i7as6gelgfkfs76ruc3i,did:plc:ar7c4by46qjdydhdevvrndac,porn,,at://did:plc:4q7xhzqeddqrtnx4ixblctjf/app.bsky.feed.post/3mfgzyxkkls2l,2026-02-22T11:31:15.178Z
463ede7395e647438bd1648f978aa64b,2026-02-22T13:00:00Z,2026-02-22T13:10:02Z,auth,auth_enUS_labelerexp,at://did:plc:4q7xhzqeddqrtnx4ixblctjf/app.bsky.feed.post/3mfgzyxkkls2l,bafyreiciwt5zq5mwcdysms4su7mgjniwgfkpn2i7as6gelgfkfs76ruc3i,did:plc:ar7c4by46qjdydhdevvrndac,porn,,at://did:plc:4q7xhzqeddqrtnx4ixblctjf/app.bsky.actor.profile/self,2024-11-30T09:04:14.260Z
