timestamp_utc,endpoint,status_code,latency_ms,attempt,error_type,feed_uri
2026-03-24T06:11:41Z,app.bsky.actor.getProfiles,200,219.726,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,94.461,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,95.43,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,85.101,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,121.587,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,104.9,0,,
2026-03-24T06:11:43Z,app.bsky.actor.getProfiles,200,93.908,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,95.764,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,96.423,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,133.996,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,107.345,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,98.294,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,91.476,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,91.156,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,125.565,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,111.872,0,,
2026-03-24T06:11:44Z,app.bsky.actor.getProfiles,200,93.602,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,94.471,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,97.471,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,122.442,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,98.266,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,90.106,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,100.746,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,121.639,0,,
2026-03-24T06:11:45Z,app.bsky.actor.getProfiles,200,95.424,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,104.983,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,93.948,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,145.124,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,103.063,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,98.577,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,95.371,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,97.786,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,122.805,0,,
2026-03-24T06:11:46Z,app.bsky.actor.getProfiles,200,101.89,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,87.098,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,101.1,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,90.417,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,180.592,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,97.291,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,95.739,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,92.646,0,,
2026-03-24T06:11:47Z,app.bsky.actor.getProfiles,200,147.481,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,92.084,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,86.955,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,97.869,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,124.057,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,101.078,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,96.289,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,88.736,0,,
2026-03-24T06:11:48Z,app.bsky.actor.getProfiles,200,134.015,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,101.42,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,91.252,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,92.263,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,101.193,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,104.788,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,94.732,0,,
2026-03-24T06:11:49Z,app.bsky.actor.getProfiles,200,95.442,0,,
