run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:07Z,,1,1,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,66,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:08Z,,2,2,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:09Z,,3,3,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,124,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:10Z,,4,4,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,125,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:11Z,,5,5,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:12Z,,6,6,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:13Z,,7,7,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,173,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:14Z,,8,8,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:15Z,,9,9,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,144,,,,
c7751ba6cf11414eb4fff4ba8f046756,hydrate-authors,author_profile_hydration,b777bb88bebb8c7c,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-02-26T02:17:16Z,,10,10,,2026-02-26,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
