run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,post_uri,post_cid,label_src,label_val,label_neg,label_uri,label_cts
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:fzti7xp7vy43jk7wffeio636/app.bsky.feed.post/3mfo4rzyris2d,bafyreiglbuevoxblprmhaju2yqg2cfhda7htp5bfsm3jp7wwmo7wcwmb2y,did:plc:fzti7xp7vy43jk7wffeio636,!no-unauthenticated,,at://did:plc:fzti7xp7vy43jk7wffeio636/app.bsky.actor.profile/self,1970-01-01T00:00:00.000Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:jzzzxvjfq7lrdrsa7aljiii3/app.bsky.feed.post/3mfo47cxiul2y,bafyreicmnilsba7vun3vgpv465cqxp6ov2r5l6uovkkh3heyt2ox3hjpeq,did:plc:jzzzxvjfq7lrdrsa7aljiii3,!no-unauthenticated,,at://did:plc:jzzzxvjfq7lrdrsa7aljiii3/app.bsky.actor.profile/self,1970-01-01T00:00:00.000Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:upjzfmilyi2jywcesx6j3tmk/app.bsky.feed.post/3mfo44sbnek2v,bafyreifc7s5esp3z522inuzttnc6sqm5khbgcsfxcbt2cti3f65g6gqf3y,did:plc:ar7c4by46qjdydhdevvrndac,needs-review,,did:plc:upjzfmilyi2jywcesx6j3tmk,2026-02-25T06:31:22.749Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:imuuzmwmk3uphryuwqaumygi/app.bsky.feed.post/3mfo3zuui2c2k,bafyreiahbrwedl5grpqlxyblst3k4ixrts5yqeg3v5hx45jyz4iwhsvqbu,did:plc:imuuzmwmk3uphryuwqaumygi,!no-unauthenticated,,at://did:plc:imuuzmwmk3uphryuwqaumygi/app.bsky.actor.profile/self,2024-10-18T07:20:10.203Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:242bvtesxrtbn2g7b72f336m/app.bsky.feed.post/3mfo3krqo6k2p,bafyreiaoa7wcgzm57bqe63gsq2asazvrseehqraydfpuxkumy24azldbve,did:plc:242bvtesxrtbn2g7b72f336m,!no-unauthenticated,,at://did:plc:242bvtesxrtbn2g7b72f336m/app.bsky.actor.profile/self,2025-04-05T11:41:00.614Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:fdpni7vjwkvtkbcynaa2y4l4/app.bsky.feed.post/3mfo3fnx2qa2i,bafyreidao5oifags34xlujpreratbq55doa2xhtr6zps22qjh6ybgo37yu,did:plc:ar7c4by46qjdydhdevvrndac,needs-review,,did:plc:fdpni7vjwkvtkbcynaa2y4l4,2026-02-25T03:44:00.382Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:w4qkrfwher6zx4gdojj6rhft/app.bsky.feed.post/3mfo35wtfss2f,bafyreieeoydspzk6vignhhcil6zzz75whqye3g3rfavxezv72rek4u3rsu,did:plc:w4qkrfwher6zx4gdojj6rhft,!no-unauthenticated,,at://did:plc:w4qkrfwher6zx4gdojj6rhft/app.bsky.actor.profile/self,2024-12-21T05:46:33.004Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:ktpuxwuklgr3pdswz6orgn5r/app.bsky.feed.post/3mfo2pwm2j22g,bafyreif5vbnxbs2grje6gbcutrqlf6tn6kcaotwk63wmmg5khna467znzy,did:plc:ktpuxwuklgr3pdswz6orgn5r,!no-unauthenticated,,at://did:plc:ktpuxwuklgr3pdswz6orgn5r/app.bsky.actor.profile/self,1970-01-01T00:00:00.000Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:5v6zf3rl7gj2rilmg5pk2uz7/app.bsky.feed.post/3mfo2ageptk2b,bafyreibmz5dhig6tyi6pa5lcrliwlmirfhyzuvqdw7cyzdgnpatenrj6gm,did:plc:ar7c4by46qjdydhdevvrndac,rude,,did:plc:5v6zf3rl7gj2rilmg5pk2uz7,2025-10-21T19:55:24.707Z
43073a4e34a14f34a19c57870be15da2,2026-02-25T07:00:00Z,2026-02-25T07:13:40Z,auth,auth_enUS_labelerexp,at://did:plc:5v6zf3rl7gj2rilmg5pk2uz7/app.bsky.feed.post/3mfo2ageptk2b,bafyreibmz5dhig6tyi6pa5lcrliwlmirfhyzuvqdw7cyzdgnpatenrj6gm,did:plc:5v6zf3rl7gj2rilmg5pk2uz7,!no-unauthenticated,,at://did:plc:5v6zf3rl7gj2rilmg5pk2uz7/app.bsky.actor.profile/self,2025-06-22T00:57:20.120Z
