timestamp_utc,endpoint,status_code,latency_ms,attempt,error_type,feed_uri
2026-02-24T21:13:06Z,com.atproto.server.createSession,200,540.814,0,,
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,665.393,0,,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,523.003,0,,at://did:plc:2qlbivzvdt6hp6dwrd2sx4sf/app.bsky.feed.generator/aaaemkt7ysfq4
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,629.0,0,,at://did:plc:2hwwem55ce6djnk6bn62cstr/app.bsky.feed.generator/aaaotdzmoni2q
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,569.0,0,,at://did:plc:3guzzweuqraryl3rdkimjamk/app.bsky.feed.generator/for-you
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,463.191,0,,at://did:plc:3s2iaaxxqnyesuu3np56uv7y/app.bsky.feed.generator/aaaayx36jxs56
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,493.27,0,,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaacjnrpfqxqg
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,229.915,0,,at://did:plc:2gx2noukxzwmj6dkxbmh3qt5/app.bsky.feed.generator/aaahcxau33dt4
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,531.784,0,,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,532.31,0,,at://did:plc:3yre25vmyrxl5ukvds223gha/app.bsky.feed.generator/aaacxwl2iuuj6
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,360.802,0,,at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.generator/aaajji2bluzi2
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,548.576,0,,at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.generator/aaak6p5s2f3cu
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,536.284,0,,at://did:plc:4jrld6fwpnwqehtce56qshzv/app.bsky.feed.generator/game-dev
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,596.707,0,,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.feed.generator/aaao6g552b33o
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,717.523,0,,at://did:plc:56fa7nq34sp444dlr5a7tqmu/app.bsky.feed.generator/aaacylrsrrkji
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,577.794,0,,at://did:plc:65yo7ynzcyp4kpwsienyukrz/app.bsky.feed.generator/aaadfjfgt73ls
2026-02-24T21:13:06Z,app.bsky.feed.getFeed,200,503.866,0,,at://did:plc:3yre25vmyrxl5ukvds223gha/app.bsky.feed.generator/aaacxwl2iuuj6
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,1034.064,0,,at://did:plc:4vjdrhro4bxoawbyjgixesij/app.bsky.feed.generator/aaadepeaxdboc
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,390.663,0,,at://did:plc:4jb3re5tvklsvhuc3lkerj5q/app.bsky.feed.generator/aaak6p5s2f3cu
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,263.251,0,,at://did:plc:5rw2on4i56btlcajojaxwcat/app.bsky.feed.generator/aaao6g552b33o
2026-02-24T21:13:08Z,app.bsky.feed.getFeed,200,390.652,0,,at://did:plc:6brknehpd7ecbvd56ko6mhlm/app.bsky.feed.generator/aaaby3zazwhrq
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,540.323,0,,at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.generator/aaabkznpn5x2g
2026-02-24T21:13:08Z,app.bsky.feed.getFeed,200,341.418,0,,at://did:plc:6qswqt6prj5ch3jwjyqedexs/app.bsky.feed.generator/aaafcf5orer4q
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,277.719,0,,at://did:plc:65yo7ynzcyp4kpwsienyukrz/app.bsky.feed.generator/aaadfjfgt73ls
2026-02-24T21:13:09Z,app.bsky.feed.getFeed,200,368.626,0,,at://did:plc:7dl6s4wfcygfxzxok46z5gtu/app.bsky.feed.generator/aaaiyn75rk3wy
2026-02-24T21:13:08Z,app.bsky.feed.getFeed,200,641.659,0,,at://did:plc:7ba7lz54yll7pxslxv47ejws/app.bsky.feed.generator/aaandc3wz3wfa
2026-02-24T21:13:08Z,app.bsky.feed.getFeed,200,304.098,0,,at://did:plc:6brknehpd7ecbvd56ko6mhlm/app.bsky.feed.generator/aaaby3zazwhrq
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,259.437,0,,at://did:plc:66lbtw2porscqpmair6mir37/app.bsky.feed.generator/aaabkznpn5x2g
2026-02-24T21:13:07Z,app.bsky.feed.getFeed,200,810.704,0,,at://did:plc:4vjdrhro4bxoawbyjgixesij/app.bsky.feed.generator/aaadepeaxdboc
2026-02-24T21:13:09Z,app.bsky.feed.getFeed,200,656.224,0,,at://did:plc:7opjnfmb6gtbgjrsr3777ujx/app.bsky.feed.generator/aaagz4bmp5o3c
2026-02-24T21:13:09Z,app.bsky.feed.getFeed,200,362.697,0,,at://did:plc:7tessqxe6pssegenvcehnu6t/app.bsky.feed.generator/aaapo66fyrrga
