run_id,job_name,sample_family,collection_params_hash,collector_version,schema_version,request_provenance_version,provenance_source,provenance_level,partial_reason,request_started_at_utc,request_finished_at_utc,request_order_in_run,request_order_in_sweep,snapshot_hour_utc,date_utc,viewer_mode,vantage_id,host_kind,host,endpoint,feed_uri,page_no,cursor_in,cursor_out,depth_requested,depth_returned,http_status,retry_count,response_hash,error_class
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:53Z,,1,1,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,99,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:54Z,,2,2,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,200,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:55Z,,3,3,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,149,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:56Z,,4,4,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:57Z,,5,5,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,198,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:58Z,,6,6,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:23:59Z,,7,7,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,100,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:24:00Z,,8,8,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,175,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:24:01Z,,9,9,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
8b90e43b96124d1da7981eefcb89a525,hydrate-authors,author_profile_hydration,fb0b4c250f0b9f3d,,,,legacy_author_profiles,partial,"legacy backfill reconstructed from author_profiles; host, finished_at, retries, and hashes are unavailable",2026-03-05T00:24:02Z,,10,10,,2026-03-05,unauth,unauth_enUS,public_appview,,app.bsky.actor.getProfiles,,0,,,,150,,,,
