run_id,snapshot_hour_utc,captured_at_utc,viewer_mode,vantage_id,feed_uri,bucket,rank,post_uri,post_cid,author_did,author_handle,reason_type,reason_actor_did
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,1,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.post/3lcccbsl2mc2k,bafyreiezu3eftkprwsks7dwhcssgwlkbvjnwzldxal4o3xfqjrtotjm7gm,did:plc:3sn6bogankaicebzdb7liro3,allyann.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,2,at://did:plc:ihuvgwchdjgp6bxe4ji7yqgj/app.bsky.feed.post/3mg3ubknzsz2l,bafyreidkb6vgorzs6gxxvcc6fjore6hwdzzgudn6whkf3v6p3ncmjv6sii,did:plc:ihuvgwchdjgp6bxe4ji7yqgj,pcosbuddy.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,3,at://did:plc:gy4hafacnbsg63a2236vlffi/app.bsky.feed.post/3mg3ualvvmh25,bafyreibc6ram3ytpcct4jurrr3t7pjnfeqrlus7eh7wvzktnmklbyuxr44,did:plc:gy4hafacnbsg63a2236vlffi,diseasegenes.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,4,at://did:plc:54rvfogz5jljfqcrx6fpscgi/app.bsky.feed.post/3mg3u35fdis2p,bafyreic2t76xl5zjximoeaqbm7bzcrqew3ezqdxfhemxagsu4p35732jx4,did:plc:54rvfogz5jljfqcrx6fpscgi,tinameyer.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,5,at://did:plc:mzzbqpffxujffjzmnvhmkntn/app.bsky.feed.post/3mg3tqnlt2k2o,bafyreihdwfqcg3oupom65ilb4oqkdpxaoqr625eiheldjvptfoefkhoage,did:plc:mzzbqpffxujffjzmnvhmkntn,lizmakesit.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,6,at://did:plc:m4kxd5d5oba6dt2s4opmaryr/app.bsky.feed.post/3mg3tpbmqul2y,bafyreid4wyt7a36ese6qaa6w5bs5dtggbrfd5jak6tnmyj7bcrjt2gk4ne,did:plc:m4kxd5d5oba6dt2s4opmaryr,uabpediatrics.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,7,at://did:plc:eau5dg3rakjkpf4mmp6lmjou/app.bsky.feed.post/3mg3tnmjwf22o,bafyreibfrklwjtvzfjojvz6pofdtxoavvbzaymzkse7zxx57ixicr7izzq,did:plc:eau5dg3rakjkpf4mmp6lmjou,gillybee740.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,8,at://did:plc:xgecy6ctcognomck3inao3w2/app.bsky.feed.post/3mg3tmbosst2z,bafyreicls4vmzt6vuelhnrlaakzrzcxjkgb5yrsf5chnmsg7p2gvlfc26a,did:plc:xgecy6ctcognomck3inao3w2,serenebutterfly.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,9,at://did:plc:24kz7vqdsjfqs3iqxxj5f66v/app.bsky.feed.post/3mg3tk6znyf2r,bafyreigwch6v3qpbnzv3opc66lubtlce2rult4keyjndxocb2jk73g4bc4,did:plc:24kz7vqdsjfqs3iqxxj5f66v,uchicagocancer.bsky.social,,
d4a0d7e9667345c196e96c0112f21965,2026-03-02T18:00:00Z,2026-03-02T18:22:06Z,auth,auth_enUS_labelerexp,at://did:plc:3sn6bogankaicebzdb7liro3/app.bsky.feed.generator/aaaclmwsj24p6,suggested_labelerexp,10,at://did:plc:3he5a7v3vgfjzwvuj6aqmgmz/app.bsky.feed.post/3mg3tjppldk2e,bafyreia3rguvubpjtabjfoqqlclwacq5b5fx7olmtifbzhekvctqbd66qq,did:plc:3he5a7v3vgfjzwvuj6aqmgmz,wileylifesci.bsky.social,,
