run_id,vantage_id,context_scope,context_post_uri,actor_did,other_did,following,followed_by,blocking,blocked_by,blocking_by_list_uri,blocked_by_list_uri,raw_json,captured_at_utc
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ewrfxghbsuvfkgvommanwlbk,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ewrfxghbsuvfkgvommanwlbk""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:fnkizpdntwauwb3o6kadgwj7,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:fnkizpdntwauwb3o6kadgwj7""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:fpigeiowa4g3h3hnx35eeckz,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:fpigeiowa4g3h3hnx35eeckz""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:fuhvtb6vsysqncxrct5o3ljw,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:fuhvtb6vsysqncxrct5o3ljw""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:g5pwpf3ezquzscn3x5rnwesw,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:g5pwpf3ezquzscn3x5rnwesw""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:gdhocllimtfyugvmxzq6njck,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:gdhocllimtfyugvmxzq6njck""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ggddtf5bxbc6uo5zdyqpyqs7,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ggddtf5bxbc6uo5zdyqpyqs7""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:h2p7rriwd4x6r67gw4rfjh3j,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:h2p7rriwd4x6r67gw4rfjh3j""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:i6y3jdklpvkjvynvsrnqfdoq,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:i6y3jdklpvkjvynvsrnqfdoq""}",2026-04-03T08:23:47Z
fa14dd6c4e7c4eb7b14198248b2561eb,unauth,seed_actor_pairwise,,did:plc:2235hceapp64cpjpqp5sm5g7,did:plc:ihwfvpgc7jcxfo3623bkb5jy,,,,,,,"{""$type"":""app.bsky.graph.defs#relationship"",""did"":""did:plc:ihwfvpgc7jcxfo3623bkb5jy""}",2026-04-03T08:23:47Z
